seed,variant,condition,phase,phase1_steps,step,examples_seen,old_examples_seen,new_examples_seen,valid_old_loss,valid_old_micro_accuracy,valid_old_macro_accuracy,valid_new_loss,valid_new_micro_accuracy,valid_new_macro_accuracy,valid_joint_loss,valid_joint_micro_accuracy,valid_joint_macro_accuracy,mean_lin1_update_norm,mean_lin2_update_norm,mean_lin1_weight_norm,mean_lin2_weight_norm,mean_hidden_active_fraction
1,oja,sequential,2,100,200,12800,0,12800,5.646765159486957,0.0,0.0,0.5055322300619044,86.48955495004542,86.31195308418731,3.382566176700592,38.09,43.155976542093654,14.819760494232177,0.39905030459165575,10.0,5.0054715061187744,1.0
1,oja,sequential,2,100,250,16000,0,16000,5.905400965024609,0.0,0.0,0.4441965244013434,86.94368755676658,86.21046912226691,3.500286528968811,38.29,43.10523456113346,15.499229564666749,0.3480337297916412,10.0,5.329253273010254,1.0
1,oja,sequential,2,100,300,19200,0,19200,6.222953866600053,0.0,0.0,0.41573366633769493,87.67029972752043,87.19661334464153,3.665454090833664,38.61,43.59830667232077,15.729277896881104,0.38452186942100525,10.0,5.579663982391358,1.0
1,oja,sequential,2,100,350,22400,0,22400,6.45461238734291,0.0,0.0,0.39881481875840585,87.92007266121708,87.43555545365425,3.7876391380310057,38.72,43.71777772682712,15.776379108428955,0.3882449677586555,10.0,5.789671077728271,1.0
1,oja,sequential,2,100,400,25576,0,25576,6.772546526531904,0.0,0.0,0.40105051040432865,87.39782016348774,87.42142302856941,3.966539679670334,38.49,43.710711514284704,15.787810459136963,0.3604949027299881,10.0,5.960137739181518,1.0
1,oja,sequential,2,100,450,28776,0,28776,6.935283524211259,0.0,0.0,0.3804209070731898,88.0108991825613,87.31540429896314,4.048522028923035,38.76,43.65770214948157,15.689093246459962,0.3809781676530838,10.0,6.101022596359253,1.0
1,oja,sequential,2,100,500,31976,0,31976,6.9865842949415295,0.0,0.0,0.37046337598675927,88.69209809264305,88.36073841166528,4.072844642305374,39.06,44.18036920583264,15.182117195129395,0.39338896751403807,10.0,6.225166521072388,1.0
1,oja,sequential,2,100,550,35176,0,35176,7.185179748562423,0.0,0.0,0.3695824050719255,88.10172570390554,87.80668319123738,4.183590676736832,38.8,43.90334159561869,15.453177299499512,0.36011977553367613,10.0,6.345958795547485,0.9999812483787537
1,oja,sequential,2,100,600,38376,0,38376,7.312680493941726,0.0,0.0,0.375402237370705,87.67029972752043,87.62888831611914,4.257503148937225,38.61,43.81444415805957,15.158556995391846,0.3544441545009613,10.0,6.44385537147522,0.9999906241893768
1,oja,sequential,2,100,650,41576,0,41576,7.414812497704093,0.0,0.0,0.3574067140091126,88.5558583106267,87.97913920008459,4.306730990505218,39.0,43.989569600042294,15.142565765380859,0.3419224566221237,10.0,6.541001834869385,0.9999812471866608
1,oja,sequential,2,100,700,44776,0,44776,7.475933784583026,0.0,0.0,0.35196369908053043,88.51044504995458,88.25181477460644,4.338537360095978,38.98,44.12590738730322,14.943740768432617,0.3779365912079811,10.0,6.629525604248047,0.9999749982357025
1,oja,sequential,2,100,750,47976,0,47976,7.6422627962342835,0.0,0.0,0.356945146792158,88.46503178928248,88.07201539946195,4.4338089046239855,38.96,44.03600769973097,14.628235569000244,0.3555077159404755,10.0,6.716102466583252,0.9999656200408935
1,oja,sequential,2,100,800,51152,0,51152,7.628590390203338,0.0,0.0,0.3438887203909071,88.62397820163488,88.25386587192699,4.420407774066925,39.03,44.12693293596349,14.745613651275635,0.3424914926290512,10.0,6.79725604057312,0.9999749982357025
1,oja,sequential,2,100,850,54352,0,54352,7.666125007831172,0.0,0.0,0.3366172747867525,88.96457765667574,88.4096098543233,4.438209801459313,39.18,44.20480492716165,14.866575260162353,0.3295991256833076,10.0,6.870288324356079,0.9999593710899353
1,oja,sequential,2,100,900,57552,0,57552,7.773144014398058,0.0,0.0,0.3373768680968358,88.80563124432334,88.42533535607777,4.49843216176033,39.11,44.212667678038876,14.552286205291749,0.34094029366970063,10.0,6.944820652008056,0.9999437451362609
1,oja,sequential,2,100,950,60752,0,60752,7.866285500652539,0.0,0.0,0.3367147578043249,88.96457765667574,88.64368928100467,4.5502625462532045,39.18,44.321844640502334,14.695657844543456,0.3256762108206749,10.0,7.015405912399292,0.9999031174182892
1,oja,sequential,2,100,1000,63952,0,63952,7.896438713837215,0.0,0.0,0.3297521192901899,89.16893732970027,88.72129858994433,4.564069938254357,39.27,44.36064929497216,14.409535102844238,0.34674557626247404,10.0,7.08128342628479,0.9999062418937683
1,oja,sequential,2,100,1050,67152,0,67152,7.958123441591188,0.0,0.0,0.3407877766198185,88.35149863760218,88.31167167334851,4.603448812580108,38.91,44.15583583667425,14.479332027435303,0.33963063552975653,10.0,7.144350128173828,0.9998562383651733
1,oja,sequential,2,100,1100,70352,0,70352,8.008061595096002,0.0,0.0,0.329130172323466,89.03269754768392,88.93342046258405,4.626260195493698,39.21,44.46671023129203,14.45601152420044,0.3375237548351288,10.0,7.209555597305298,0.9998812413215638
1,oja,sequential,2,100,1150,73552,0,73552,8.04095246367492,0.0,0.0,0.31831424245500867,89.46412352406902,88.83125150036805,4.639902592611313,39.4,44.41562575018403,14.385845909118652,0.3355785179138184,10.0,7.272092752456665,0.99988436460495
1,oja,sequential,2,100,1200,76728,0,76728,8.065304259899431,0.0,0.0,0.321896366917145,89.07811080835604,88.8564256578999,4.655107419657707,39.23,44.42821282894995,14.463353099822998,0.3553491520881653,10.0,7.339448757171631,0.99980623960495
1,oja,sequential,2,100,1250,79928,0,79928,8.130091780334647,0.0,0.0,0.3109673967857344,89.60036330608537,88.97297375294062,4.686549401688576,39.46,44.4864868764703,14.384527339935303,0.3627092173695564,10.0,7.401687965393067,0.9998562407493591
1,oja,sequential,2,100,1300,83128,0,83128,8.213491785432545,0.0,0.0,0.3171988809303627,89.41871026339692,89.13436052786349,4.735964393377304,39.38,44.567180263931746,14.359147205352784,0.32635016351938245,10.0,7.458189172744751,0.999828109741211
1,oja,sequential,2,100,1350,86328,0,86328,8.19972918389779,0.0,0.0,0.3047533411529257,89.75930971843778,89.04559771994454,4.722781822490692,39.53,44.52279885997227,14.388327293395996,0.32373240947723386,10.0,7.521551589965821,0.9998749911785125
1,oja,sequential,2,100,1400,89528,0,89528,8.188667678423998,0.0,0.0,0.3022536354158057,90.14532243415077,89.42823359722794,4.715490932738781,39.7,44.71411679861397,14.259888916015624,0.3061765506863594,10.0,7.5813665771484375,0.9997562336921691
1,oja,sequential,2,100,1450,92728,0,92728,8.246223461977323,0.0,0.0,0.3043243396996802,89.62306993642143,89.22860534338103,4.748611090183258,39.47,44.61430267169052,14.262176303863525,0.3281228095293045,10.0,7.639414472579956,0.9998249876499176
1,oja,sequential,2,100,1500,95928,0,95928,8.250128232725524,0.0,0.0,0.2996033483694944,90.16802906448683,89.69985380964974,4.74871707392931,39.71,44.84992690482487,14.238021106719971,0.3429290494322777,10.0,7.689696226119995,0.9997499823570252
1,oja,sequential,2,100,1550,99128,0,99128,8.34858458002948,0.0,0.0,0.3108705293309353,89.41871026339692,89.4968846613958,4.808775315308571,39.38,44.7484423306979,14.219658432006836,0.3121530556678772,10.0,7.737458047866821,0.9996968615055084
1,oja,sequential,2,100,1600,102304,0,102304,8.387491005331043,0.0,0.0,0.3000189592955223,90.05449591280654,89.77823228816658,4.825768316674233,39.66,44.889116144083296,14.224224395751953,0.352331597507,10.0,7.782594451904297,0.9997156071662903
1,oja,sequential,2,100,1650,105504,0,105504,8.36973647512309,0.0,0.0,0.2971869918241163,90.53133514986376,90.24345215757398,4.8145856795549395,39.87,45.12172607878699,14.200617008209228,0.34629074096679685,10.0,7.82770414352417,0.9997843563556671
1,oja,sequential,2,100,1700,108704,0,108704,8.459875388346543,0.0,0.0,0.29588172378375466,89.78201634877384,89.25172606532638,4.8644525749444965,39.54,44.62586303266319,14.197618350982665,0.3214718595147133,10.0,7.885258131027221,0.9996218621730805
1,oja,sequential,2,100,1750,111904,0,111904,8.444185102897682,0.0,0.0,0.291109148585504,90.12261580381471,89.65670654085258,4.853570453619957,39.69,44.82835327042629,14.241778621673584,0.3027796995639801,10.0,7.93621114730835,0.9997093629837036
1,oja,sequential,2,100,1800,115104,0,115104,8.469428728443116,0.0,0.0,0.2888819775616007,90.28156221616712,89.86766524072797,4.866715937519073,39.76,44.93383262036399,14.221658306121826,0.3303892379999161,10.0,7.986862821578979,0.9996249735355377
1,oja,sequential,2,100,1850,118304,0,118304,8.469604760088863,0.0,0.0,0.284387766665269,90.37238873751136,89.67618299614739,4.864835195565224,39.8,44.838091498073695,14.090958347320557,0.2964080685377121,10.0,8.033551063537598,0.999574978351593
1,oja,sequential,2,100,1900,121504,0,121504,8.491408624846736,0.0,0.0,0.29147904301967326,90.3496821071753,90.31078456459474,4.880159636068344,39.79,45.15539228229737,14.205617694854736,0.3194438649713993,10.0,8.077803020477296,0.9995968556404113
1,oja,sequential,2,100,1950,124704,0,124704,8.506176060996284,0.0,0.0,0.29285689089430345,89.85013623978202,89.9779422896099,4.889030298328399,39.57,44.98897114480495,14.205709400177001,0.33281387597322465,10.0,8.129610500335694,0.9995718550682068
1,oja,sequential,2,100,2000,127880,0,127880,8.516393328156106,0.0,0.0,0.2812004386025272,90.84922797456858,90.28980087892361,4.889614380192756,40.01,45.14490043946181,14.180534763336182,0.31733678668737414,10.0,8.179437294006348,0.9995731079578399
1,oja,sequential,2,100,2050,131080,0,131080,8.572579691970748,0.0,0.0,0.28232944612606997,90.25885558583106,89.86020725256897,4.92155348097086,39.75,44.930103626284485,14.142985630035401,0.33809122681617737,10.0,8.228716716766357,0.9994718539714813
1,oja,sequential,2,100,2100,134280,0,134280,8.520140473377372,0.0,0.0,0.2799248972283397,90.53133514986376,90.1177869959876,4.891149532079696,39.87,45.0588934979938,14.19526803970337,0.31615089446306227,10.0,8.277271614074706,0.9996187329292298
1,oja,sequential,2,100,2150,137480,0,137480,8.599898303552045,0.0,0.0,0.277900936817928,90.66757493188011,90.35336479147762,4.9348906627893445,39.93,45.17668239573881,14.026871395111083,0.29585941180586817,10.0,8.327556800842284,0.9995656049251557
1,oja,sequential,2,100,2200,140680,0,140680,8.64115248142267,0.0,0.0,0.2809768847776044,90.23614895549501,90.23840952283975,4.959331150794029,39.74,45.11920476141987,14.065132122039795,0.31086229026317597,10.0,8.37382022857666,0.999581229686737
1,oja,sequential,2,100,2250,143880,0,143880,8.703101869818992,0.0,0.0,0.28115950163443665,90.44050862851952,90.37332426038385,4.994078451251983,39.83,45.18666213019193,14.221942977905274,0.3151655703783035,10.0,8.415404853820801,0.9993968498706818
1,oja,sequential,2,100,2300,147080,0,147080,8.645721398054318,0.0,0.0,0.2791769813668392,90.57674841053587,90.46472754147594,4.96109523742199,39.89,45.23236377073797,14.202790241241456,0.34183219909667967,10.0,8.45006856918335,0.9993968546390534
1,oja,sequential,2,100,2350,150256,0,150256,8.68685775522337,0.0,0.0,0.2795162072352774,90.46321525885558,90.46969557670927,4.984264535403252,39.84,45.234847788354635,14.212459220886231,0.3198759377002716,10.0,8.483671913146972,0.9993437278270721
1,oja,sequential,2,100,2400,153456,0,153456,8.764764193384199,0.0,0.0,0.28074800286046164,90.25885558583106,90.02802202706751,5.02840346353054,39.75,45.014011013533754,14.116754016876222,0.2867229846119881,10.0,8.52615810394287,0.9995656025409698
1,oja,sequential,2,100,2450,156656,0,156656,8.710486003720309,0.0,0.0,0.27717962980162114,90.87193460490464,90.82377475431302,4.996457877624035,40.02,45.41188737715651,14.097781677246093,0.3119707456231117,10.0,8.565890522003174,0.9993062329292297
1,oja,sequential,2,100,2500,159856,0,159856,8.734967982964996,0.0,0.0,0.27486693093064263,90.98546775658492,90.83961830321678,5.009139476633072,40.07,45.41980915160839,14.182037754058838,0.30210299015045167,10.0,8.606977672576905,0.9992156040668487
1,oja,interleaved,2,100,0,0,0,0,0.5112281779760629,91.22587562544675,90.662630800712,6.551755620608213,0.0,0.0,3.1714764459609985,51.05,45.331315400356004,,,,,
1,oja,interleaved,2,100,50,3200,1600,1600,0.8816321190124413,89.17083631165119,88.06485918628375,1.8462349634404402,29.087193460490465,23.42488070005056,1.3064432235717773,62.71,55.744869943167146,13.698910217285157,0.7927332401275635,10.0,3.477870030403137,1.0
1,oja,interleaved,2,100,100,6400,3200,3200,0.7937039067866207,86.74052894924947,85.27561773966157,1.5219180588284804,54.881925522252494,50.8681403454269,1.1144094128608704,72.71,68.07187904254423,14.727597064971924,0.6236589562892914,10.0,4.050659995079041,1.0
1,oja,interleaved,2,100,150,9600,4800,4800,0.7091853272667776,85.2215868477484,83.6794074619709,1.3382138970978794,59.514078110808356,55.99826107267819,0.9862095083236694,73.9,69.83883426732454,15.107614879608155,0.5721065324544906,10.0,4.611416625976562,1.0
1,oja,interleaved,2,100,200,12800,6400,6400,0.6866650625243197,86.22230164403145,85.22533384790178,1.1631616022671276,62.71571298819255,58.16202232855176,0.8965141361236573,75.87,71.69367808822676,15.233772468566894,0.5596388500928878,10.0,5.103079299926758,1.0
1,oja,interleaved,2,100,250,16000,8000,8000,0.6601729535306667,84.27448177269478,82.8988613948977,1.0824680233088328,68.3242506811989,65.39280194714563,0.8461517009735108,77.25,74.14583167102167,15.350305728912353,0.5184019774198532,10.0,5.534219264984131,1.0
1,oja,interleaved,2,100,300,19200,9600,9600,0.6539505481123499,83.86347390993566,82.8249451261574,1.0008341292702643,68.7102633969119,65.5025551787199,0.8067180786132813,77.19,74.16375015243864,15.659791774749756,0.4954510086774826,10.0,5.895734252929688,0.9999937486648559
1,oja,interleaved,2,100,350,22400,11200,11200,0.6349302401621058,83.39885632594711,81.97924008244442,0.9414444285885623,71.23069936421435,68.65324200061147,0.7699190912246704,78.04,75.31624104152793,15.316323795318603,0.47660641849040986,10.0,6.205772714614868,0.9999437427520752
1,oja,interleaved,2,100,400,25600,12800,12800,0.6321448349288057,82.63045032165833,81.04829430602436,0.8979807779206459,73.25158946412353,71.54959715537095,0.749218985748291,78.5,76.29894573069767,15.227105484008788,0.47588438987731935,10.0,6.471249837875366,0.9999093687534333
1,oja,interleaved,2,100,450,28800,14400,14400,0.6303615732820141,82.32666190135811,80.87122946586422,0.8554955697081286,73.79654859218891,70.78289635194544,0.7295105860710144,78.57,75.82706290890482,15.31204957962036,0.5108570230007171,10.0,6.711758661270141,0.9998656165599823
1,oja,interleaved,2,100,500,32000,16000,16000,0.6133631314866623,82.27305218012866,80.76418532953183,0.817266362997535,74.8410535876476,72.32217692816933,0.7031621160507202,79.0,76.54318112885058,15.306059474945068,0.4785403364896774,10.0,6.910277023315429,0.9998281109333038
1,oja,interleaved,2,100,550,35200,17600,17600,0.5986225091618584,83.66690493209435,82.36527050921131,0.8142959282248806,73.88737511353315,71.88439467805475,0.6936050848960876,79.36,77.12483259363304,15.06864360809326,0.4831768572330475,10.0,7.093773784637452,0.9996531057357788
1,oja,interleaved,2,100,600,38400,19200,19200,0.5832750202077385,84.07791279485346,82.89600051190362,0.8050261438163598,73.77384196185287,72.08001699086992,0.6809342162132264,79.54,77.48800875138677,14.93659252166748,0.48820190846920014,10.0,7.265935230255127,0.9995968592166901
1,oja,interleaved,2,100,650,41600,20800,20800,0.5823456672705268,82.0228734810579,79.93267380281117,0.7555957970892051,77.08900999091735,74.31931593881124,0.6586450236320496,79.85,77.1259948708112,14.930242595672608,0.48424732267856596,10.0,7.412947492599487,0.9995812261104584
1,oja,interleaved,2,100,700,44800,22400,22400,0.5512734504577685,84.91779842744818,83.89794017165,0.794824009695235,73.5921889191644,72.21550148915045,0.6585331164360047,79.93,78.05672083040022,14.899749145507812,0.47132722795009613,10.0,7.560365200042725,0.9993624866008759
1,oja,interleaved,2,100,750,48000,24000,24000,0.5419599020625967,85.23945675482487,84.16599099561188,0.7769886058206238,73.09264305177112,71.58144428808426,0.6454665452957153,79.89,77.87371764184806,14.860562076568604,0.45518503546714784,10.0,7.704030876159668,0.9991124820709228
1,oja,interleaved,2,100,800,51200,25600,25600,0.5425844981978841,84.29235167977127,82.79566162571365,0.723657962303612,75.74931880108991,72.9232551661809,0.6223292496681213,80.53,77.85945839594726,14.955260581970215,0.46297710716724394,10.0,7.835712404251098,0.99889373421669
1,oja,interleaved,2,100,850,54400,27200,27200,0.5308746095211528,85.36454610436026,84.05438178749618,0.7310712493407954,74.50045413260672,72.09807597954831,0.619041207408905,80.58,78.07622888352225,14.83747589111328,0.451021386384964,10.0,7.9639271640777585,0.999103102684021
1,oja,interleaved,2,100,900,57600,28800,28800,0.5202118701130428,85.31093638313081,84.22192724378459,0.7375094102362304,74.93188010899182,73.10840340382832,0.6159097055435181,80.74,78.66516532380646,14.786092300415039,0.4483508676290512,10.0,8.090203399658202,0.9989031064510345
1,oja,interleaved,2,100,950,60800,30400,30400,0.5251351327790458,85.16797712651895,83.88022378173059,0.7071127377782054,75.9763851044505,73.92134908702944,0.6052780724525452,81.12,78.90078643438002,14.731148414611816,0.4310802870988846,10.0,8.212756271362304,0.998728107213974
1,oja,interleaved,2,100,1000,64000,32000,32000,0.5307442792574791,84.48892065761258,82.9911742175304,0.6828586007658727,76.93006357856494,74.57062803316316,0.5977354309082031,81.16,78.78090112534679,14.718000087738037,0.46187417924404145,10.0,8.333771991729737,0.9987593519687653
1,oja,interleaved,2,100,1050,67200,33600,33600,0.4910425059790267,85.9542530378842,84.61612938554434,0.6990794154538771,76.20345140781109,73.9040077531731,0.582661958026886,81.66,79.26006856935872,14.742247314453126,0.42716473519802095,10.0,8.433056240081788,0.9988249802589416
1,oja,interleaved,2,100,1100,70400,35200,35200,0.5164904907143397,85.41815582558971,84.21805323220073,0.6872203324081463,76.77111716621253,75.6888987870296,0.5916799112319946,81.61,79.95347600961517,14.685115852355956,0.4538091760873795,10.0,8.525087661743164,0.9985093522071838
1,oja,interleaved,2,100,1150,73600,36800,36800,0.5079870620653235,85.59685489635454,84.26383592027157,0.6628370914104091,77.7702089009991,75.68757034240299,0.576183014011383,82.15,79.97570313133728,14.699638996124268,0.45224884897470474,10.0,8.62436824798584,0.9985218524932862
1,oja,interleaved,2,100,1200,76800,38400,38400,0.47997172365365837,86.68691922802002,85.52031765276533,0.6875768557772866,75.49954586739328,73.75030273185118,0.5714010268211365,81.76,79.63531019230825,14.58422643661499,0.4368379455804825,10.0,8.724968910217285,0.9985156071186065
1,oja,interleaved,2,100,1250,80000,40000,40000,0.4913234620796433,85.77555396711936,84.58018283195909,0.6728081206751346,77.67938237965485,76.2094963097481,0.5712493036270142,82.21,80.3948395708536,14.40995656967163,0.44181801497936246,10.0,8.820670967102052,0.9984781062602996
1,oja,interleaved,2,100,1300,83200,41600,41600,0.4923602894342653,86.13295210864904,85.06007078902056,0.6633641639695613,77.42960944595822,75.76270440861407,0.5676703972816467,82.3,80.4113875988173,14.607008533477783,0.4482901680469513,10.0,8.911052722930908,0.9983562278747559
1,oja,interleaved,2,100,1350,86400,43200,43200,0.5086729815382885,84.81057898498928,83.1684771659388,0.6307356988268479,80.94913714804723,78.86168405245985,0.562429403591156,83.11,81.01508060919932,14.636160373687744,0.44075959742069243,10.0,9.005989074707031,0.9982749783992767
1,oja,interleaved,2,100,1400,89600,44800,44800,0.4825748775668277,85.88277340957826,84.32945795456153,0.6399899090992982,79.40508628519528,76.89871248912485,0.5519004621982574,83.03,80.61408522184318,14.562340183258057,0.4197469824552536,10.0,9.09676383972168,0.998328104019165
1,oja,interleaved,2,100,1450,92800,46400,46400,0.4681847573519605,86.68691922802002,85.44145390815743,0.6537878403438426,78.49682107175295,76.17438221620952,0.5499243565559387,83.08,80.80791806218346,14.551013374328614,0.4331737130880356,10.0,9.180140895843506,0.9983531081676483
1,oja,interleaved,2,100,1500,96000,48000,48000,0.493842967115529,85.59685489635454,84.37692748987386,0.6610995068212296,78.31516802906448,77.66390817408481,0.56750274477005,82.39,81.02041783197933,14.4973091506958,0.4318297630548477,10.0,9.274742450714111,0.998321852684021
1,oja,interleaved,2,100,1550,99200,49600,49600,0.4833822468930777,85.68620443173695,84.47570795349789,0.6434603718927403,79.13260672116257,77.77726715447517,0.5538806506633759,82.8,81.12648755398652,14.474465866088867,0.4174267381429672,10.0,9.356391315460206,0.9983249807357788
1,oja,interleaved,2,100,1600,102400,51200,51200,0.48387452139864656,86.0614724803431,84.78684261009178,0.6364110416439205,79.63215258855585,78.34030278667004,0.5510516045570374,83.23,81.56357269838091,14.593567771911621,0.4258937406539917,10.0,9.451296443939208,0.9984843480587006
1,oja,interleaved,2,100,1650,105600,52800,52800,0.463587851844744,87.09792709077912,85.96993446314556,0.6541905031217217,78.26975476839237,76.68158806828528,0.5475292591094971,83.21,81.32576126571543,14.493418979644776,0.4388410848379135,10.0,9.534465045928956,0.9981937289237977
1,oja,interleaved,2,100,1700,108800,54400,54400,0.46543028151844124,86.65117941386704,85.3288231048839,0.6409032873734899,79.10990009082653,77.49066786942183,0.5427085888385773,83.33,81.40974548715288,14.510074443817139,0.43764052271842957,10.0,9.615376873016357,0.9980843579769134
1,oja,interleaved,2,100,1750,112000,56000,56000,0.48103224519664173,85.68620443173695,84.3384461233289,0.6209317399738703,80.42688465031789,78.22896447202717,0.5426439830303192,83.37,81.28370529767803,14.560928592681885,0.4225302273035049,10.0,9.699338684082031,0.9982531034946441
1,oja,interleaved,2,100,1800,115200,57600,57600,0.4619154483612475,86.47248034310222,85.34652726744835,0.6390443301872163,79.01907356948229,77.01128632196671,0.5399230083465576,83.19,81.17890679470753,14.545767650604247,0.4422739690542221,10.0,9.784369068145752,0.998049978017807
1,oja,interleaved,2,100,1850,118400,59200,59200,0.4545344971945833,86.93709792709078,85.6969678172928,0.6383980143947238,79.42779291553134,77.08304204467939,0.5355079926967621,83.63,81.39000493098608,14.404563426971436,0.4410113883018494,10.0,9.868176441192627,0.9986281025409699
1,oja,interleaved,2,100,1900,121600,60800,60800,0.4785124515106714,85.59685489635454,84.09856792651307,0.6043688508730168,81.42597638510445,79.36818676651956,0.5339396068572998,83.76,81.73337734651632,14.56269411087036,0.42259603053331374,10.0,9.956514320373536,0.9982530987262725
1,oja,interleaved,2,100,1950,124800,62400,62400,0.44763307485348675,86.82987848463188,85.55609741434844,0.6336024628781276,79.74568574023615,77.69415022115075,0.529533993434906,83.71,81.6251238177496,14.460745544433594,0.43866029620170593,10.0,10.026934452056885,0.9984468495845795
1,oja,interleaved,2,100,2000,128000,64000,64000,0.46194856472744783,86.00786275911365,84.49819952556386,0.6160388879620087,80.38147138964578,78.65958898137626,0.5298099433898926,83.53,81.57889425347005,14.551301708221436,0.43245864629745484,10.0,10.104229640960693,0.9984562253952026
1,oja,interleaved,2,100,2050,131200,65600,65600,0.46257575074632823,86.15082201572552,84.7244506877752,0.6037700364093798,80.94913714804723,78.53465197934995,0.524757715177536,83.86,81.62955133356257,14.467156658172607,0.4318824154138565,10.0,10.1726584815979,0.9981156003475189
1,oja,interleaved,2,100,2100,134400,67200,67200,0.471199357271024,85.59685489635454,83.97298671843794,0.6094137001968751,81.17620345140782,79.42943486551027,0.53206895403862,83.65,81.70121079197412,14.60316198348999,0.4246167129278183,10.0,10.242956981658935,0.9981687319278717
1,oja,interleaved,2,100,2150,137600,68800,68800,0.4304127194269629,87.16940671908506,85.8200154061306,0.641804564118277,79.70027247956403,77.64183608802125,0.5235096899986267,83.88,81.73092574707593,14.497686595916749,0.4311276787519455,10.0,10.315344123840331,0.9981093525886535
1,oja,interleaved,2,100,2200,140800,70400,70400,0.48536374647332736,84.39957112223017,82.48637931425927,0.5941001853544424,81.81198910081744,80.26872562117323,0.5332512755393982,83.26,81.37755246771624,14.527539882659912,0.44679691433906554,10.0,10.388176708221435,0.9981874787807464
1,oja,interleaved,2,100,2250,144000,72000,72000,0.4814952757206877,85.34667619728377,83.91923250667234,0.5787147606209556,81.81198910081744,80.03329089010076,0.5243107374668121,83.79,81.97626169838655,14.498956470489501,0.44647626936435697,10.0,10.453496322631835,0.9982406020164489
1,oja,interleaved,2,100,2300,147200,73600,73600,0.4646090226483567,86.09721229449607,84.6624718541651,0.5898603493792701,81.53950953678473,79.3043190960128,0.51976970911026,84.09,81.98339547508895,14.583544273376464,0.40309383332729337,10.0,10.520281848907471,0.9981624805927276
1,oja,interleaved,2,100,2350,150400,75200,75200,0.4425615277181275,86.93709792709078,85.78133797355827,0.6072809306953735,80.60853769300635,78.37040443417405,0.5151039489746094,84.15,82.07587120386616,14.69704216003418,0.41977120816707614,10.0,10.589542293548584,0.998012478351593
1,oja,interleaved,2,100,2400,153600,76800,76800,0.4668953721228457,85.86490350250179,84.5688388992123,0.5845244719590197,81.65304268846504,79.88320873839169,0.5186992243766785,84.01,82.22602381880199,14.489031295776368,0.42059487342834473,10.0,10.660135116577148,0.9982812297344208
1,oja,interleaved,2,100,2450,156800,78400,78400,0.4410513911271112,87.47319513938527,86.25961996529372,0.5980087189540119,80.79019073569482,78.58440949697389,0.5101754011154175,84.53,82.42201473113381,14.541304397583009,0.41784118115901947,10.0,10.729302673339843,0.9980937302112579
1,oja,interleaved,2,100,2500,160000,80000,80000,0.4343403410366214,86.65117941386704,85.14340972387588,0.604599410355037,81.10808356039963,79.30605107637436,0.5093224370479583,84.21,82.22473040012513,14.58596212387085,0.4263920682668686,10.0,10.79973165512085,0.9983624792099
2,oja,sequential,2,150,0,0,0,0,0.3519402487180845,90.49320943531093,90.17832313802937,7.084142396062423,0.0,0.0,3.316802084827423,50.64,45.089161569014685,,,,,
2,oja,sequential,2,150,50,3200,0,3200,3.403003017760925,7.827019299499643,5.028702640642939,1.019737686708123,78.42870118074478,75.02884181379943,2.3534129640579224,38.92,40.02877222722118,12.522378044128418,1.0529057997465134,10.0,3.855634126663208,1.0
2,oja,sequential,2,150,100,6400,0,6400,4.343331004313864,0.0,0.0,0.744926130685018,84.0599455040872,84.58997807799463,2.758593499946594,37.02,42.294989038997315,13.669044036865234,0.5572118020057678,10.0,4.395810146331787,1.0
2,oja,sequential,2,150,150,9600,0,9600,4.884317439994785,0.0,0.0,0.5774402696365232,85.74023614895549,85.45294968987055,2.987568733406067,37.76,42.72647484493528,14.64890079498291,0.48287785083055496,10.0,4.892406806945801,1.0
2,oja,sequential,2,150,200,12800,0,12800,5.34810010018393,0.0,0.0,0.508135255361881,86.30790190735695,86.78262091551089,3.216579580783844,38.01,43.391310457755445,15.315055809020997,0.48001141488552096,10.0,5.281126203536988,1.0
2,oja,sequential,2,150,250,16000,0,16000,5.689053719856639,0.0,0.0,0.45680233102620027,87.12534059945504,87.3858741269789,3.384770209312439,38.37,43.69293706348945,15.676743602752685,0.37160353392362594,10.0,5.572658319473266,1.0
2,oja,sequential,2,150,300,19200,0,19200,5.922687326694404,0.0,0.0,0.423079621239644,87.9654859218892,88.06803379879281,3.5006600940704344,38.74,44.034016899396406,15.717257270812988,0.3531124371290207,10.0,5.804937696456909,1.0
2,oja,sequential,2,150,350,22400,0,22400,6.229084384023845,0.0,0.0,0.4144414227513375,87.67029972752043,88.12364743342357,3.6683156240463255,38.61,44.061823716711785,15.554165325164796,0.38613189399242404,10.0,6.002328729629516,1.0
2,oja,sequential,2,150,400,25576,0,25576,6.3928799165667085,0.0,0.0,0.3947096312186807,88.19255222524977,88.44706259249986,3.751285722875595,38.84,44.22353129624993,15.569633750915527,0.3692959958314896,10.0,6.163748121261596,1.0
2,oja,sequential,2,150,450,28776,0,28776,6.5879002663814825,0.0,0.0,0.37807008897467814,88.32879200726612,88.21757602980117,3.853091058921814,38.9,44.10878801490058,15.468473510742188,0.3604731738567352,10.0,6.3056672668457034,0.9999937486648559
2,oja,sequential,2,150,500,31976,0,31976,6.7129754321416675,0.0,0.0,0.3671966771663697,88.37420526793824,88.32105889125316,3.91829447054863,38.92,44.16052944562658,15.402228298187255,0.3198503226041794,10.0,6.433303985595703,0.9999656200408935
